"eco_values","species","latitude","longitude","date_obs","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","coord_id","tmax_mean_c","prec_mean_annual","temp_mean_c","occurrence_id.longitude.x","occurrence_id.latitude.x","tas_current_july_c","occurrence_id.longitude.y","occurrence_id.latitude.y","tas_future_july_2050_c","delta_tas_july_c","NDVI"
97,"Impatiens glandulifera",47.29158,7.9837,2025-04-25,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",641,"7.9837_47.29158",12.725,119.25,9.08333333333337,7.9837,47.29158,17.35,7.9837,47.29158,19.35,2,0.3171
97,"Impatiens glandulifera",47.29158,7.9837,2025-04-25,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",641,"7.9837_47.29158",12.725,119.25,9.08333333333337,7.9837,47.29158,18.95,7.9837,47.29158,19.35,0.399999999999977,0.3171
97,"Impatiens noli-tangere",47.36873,8.92811,2024-08-20,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",816,"8.92811_47.36873",11.425,137.75,7.73333333333335,8.92811,47.36873,18.15,8.92811,47.36873,17.85,-0.300000000000011,0.3517
97,"Impatiens noli-tangere",47.36873,8.92811,2024-08-20,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",816,"8.92811_47.36873",11.425,137.75,7.73333333333335,8.92811,47.36873,17.35,8.92811,47.36873,17.85,0.5,0.3517
97,"Impatiens noli-tangere",47.36873,8.92811,2024-08-20,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",816,"8.92811_47.36873",11.425,137.75,7.73333333333335,8.92811,47.36873,19.2500000000001,8.92811,47.36873,17.85,-1.40000000000003,0.3517
97,"Impatiens noli-tangere",47.0185,7.53728,2024-08-21,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",606,"7.53728_47.0185",13.175,98,9.37500000000006,7.53728,47.0185,18.15,7.53728,47.0185,19.7500000000001,1.60000000000002,0.2797
97,"Impatiens noli-tangere",47.0185,7.53728,2024-08-21,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",606,"7.53728_47.0185",13.175,98,9.37500000000006,7.53728,47.0185,19.85,7.53728,47.0185,19.7500000000001,-0.0999999999999659,0.2797
97,"Impatiens noli-tangere",47.0185,7.53728,2024-08-21,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",606,"7.53728_47.0185",13.175,98,9.37500000000006,7.53728,47.0185,19.2500000000001,7.53728,47.0185,19.7500000000001,0.5,0.2797
97,"Impatiens glandulifera",47.43554,9.1619,2025-04-23,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",537,"9.1619_47.43554",12.7,114.416666666667,9.42500000000001,9.1619,47.43554,19.95,9.1619,47.43554,19.95,0,0.3458
97,"Impatiens glandulifera",47.43554,9.1619,2025-04-23,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",537,"9.1619_47.43554",12.7,114.416666666667,9.42500000000001,9.1619,47.43554,19.85,9.1619,47.43554,19.95,0.100000000000023,0.3458
97,"Impatiens glandulifera",47.43554,9.1619,2025-04-23,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",537,"9.1619_47.43554",12.7,114.416666666667,9.42500000000001,9.1619,47.43554,19.2500000000001,9.1619,47.43554,19.95,0.699999999999989,0.3458
97,"Impatiens noli-tangere",46.79329,7.73333,2024-07-16,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",975,"7.73333_46.79329",10.7166666666667,131.5,7.22500000000002,7.73333,46.79329,18.65,7.73333,46.79329,17.35,-1.30000000000001,0.0075
97,"Impatiens noli-tangere",46.79329,7.73333,2024-07-16,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",975,"7.73333_46.79329",10.7166666666667,131.5,7.22500000000002,7.73333,46.79329,19.55,7.73333,46.79329,17.35,-2.19999999999999,0.0075
97,"Impatiens noli-tangere",46.79329,7.73333,2024-07-16,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",975,"7.73333_46.79329",10.7166666666667,131.5,7.22500000000002,7.73333,46.79329,18.15,7.73333,46.79329,17.35,-0.800000000000011,0.0075
97,"Impatiens glandulifera",47.29674,7.98947,2025-04-25,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",639,"7.98947_47.29674",12.725,119.25,9.08333333333337,7.98947,47.29674,19.95,7.98947,47.29674,19.35,-0.600000000000023,0.6705
97,"Impatiens glandulifera",47.29674,7.98947,2025-04-25,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",639,"7.98947_47.29674",12.725,119.25,9.08333333333337,7.98947,47.29674,19.85,7.98947,47.29674,19.35,-0.5,0.6705
97,"Impatiens glandulifera",47.29674,7.98947,2025-04-25,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",639,"7.98947_47.29674",12.725,119.25,9.08333333333337,7.98947,47.29674,17.35,7.98947,47.29674,19.35,2,0.6705
97,"Impatiens glandulifera",47.42035,8.12311,2025-05-21,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",488,"8.12311_47.42035",13.3083333333334,101,9.625,8.12311,47.42035,19.95,8.12311,47.42035,20.05,0.0999999999999659,0.5518
97,"Impatiens glandulifera",47.42035,8.12311,2025-05-21,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",488,"8.12311_47.42035",13.3083333333334,101,9.625,8.12311,47.42035,19.35,8.12311,47.42035,20.05,0.699999999999989,0.5518
97,"Impatiens glandulifera",47.42035,8.12311,2025-05-21,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",488,"8.12311_47.42035",13.3083333333334,101,9.625,8.12311,47.42035,17.35,8.12311,47.42035,20.05,2.69999999999999,0.5518
97,"Impatiens glandulifera",47.29252,7.96327,2025-04-25,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",562,"7.96327_47.29252",13.2583333333334,111.5,9.61666666666667,7.96327,47.29252,18.65,7.96327,47.29252,20.05,1.39999999999998,0.2804
97,"Impatiens glandulifera",47.29252,7.96327,2025-04-25,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",562,"7.96327_47.29252",13.2583333333334,111.5,9.61666666666667,7.96327,47.29252,19.35,7.96327,47.29252,20.05,0.699999999999989,0.2804
97,"Impatiens glandulifera",47.29252,7.96327,2025-04-25,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",562,"7.96327_47.29252",13.2583333333334,111.5,9.61666666666667,7.96327,47.29252,17.35,7.96327,47.29252,20.05,2.69999999999999,0.2804
97,"Impatiens noli-tangere",47.10453,8.39375,2025-08-29,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",649,"8.39375_47.10453",12.3416666666667,135.75,9.10000000000002,8.39375,47.10453,18.65,8.39375,47.10453,19.15,0.5,0.2897
97,"Impatiens noli-tangere",47.10453,8.39375,2025-08-29,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",649,"8.39375_47.10453",12.3416666666667,135.75,9.10000000000002,8.39375,47.10453,19.35,8.39375,47.10453,19.15,-0.199999999999989,0.2897
97,"Impatiens noli-tangere",47.10453,8.39375,2025-08-29,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",649,"8.39375_47.10453",12.3416666666667,135.75,9.10000000000002,8.39375,47.10453,15.85,8.39375,47.10453,19.15,3.30000000000001,0.2897
97,"Impatiens noli-tangere",46.16263,6.88844,2024-08-28,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1982,"6.88844_46.16263",5.66666666666669,167.833333333333,1.66666666666669,6.88844,46.16263,19.55,6.88844,46.16263,12.45,-7.09999999999997,-0.0564
97,"Impatiens noli-tangere",46.16263,6.88844,2024-08-28,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1982,"6.88844_46.16263",5.66666666666669,167.833333333333,1.66666666666669,6.88844,46.16263,17.85,6.88844,46.16263,12.45,-5.39999999999998,-0.0564
97,"Impatiens noli-tangere",46.16263,6.88844,2024-08-28,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1982,"6.88844_46.16263",5.66666666666669,167.833333333333,1.66666666666669,6.88844,46.16263,18.65,6.88844,46.16263,12.45,-6.19999999999999,-0.0564
97,"Impatiens noli-tangere",46.16229,6.82371,2024-08-13,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1467,"6.82371_46.16229",7.92500000000001,174.25,3.88333333333338,6.82371,46.16229,18.65,6.82371,46.16229,14.55,-4.10000000000002,0.0341
97,"Impatiens noli-tangere",46.16229,6.82371,2024-08-13,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1467,"6.82371_46.16229",7.92500000000001,174.25,3.88333333333338,6.82371,46.16229,16.95,6.82371,46.16229,14.55,-2.40000000000003,0.0341
97,"Impatiens noli-tangere",46.16229,6.82371,2024-08-13,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1467,"6.82371_46.16229",7.92500000000001,174.25,3.88333333333338,6.82371,46.16229,15.85,6.82371,46.16229,14.55,-1.30000000000001,0.0341
97,"Impatiens noli-tangere",46.65794,7.01403,2024-07-08,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",964,"7.01403_46.65794",11.3333333333334,127.25,7.72500000000002,7.01403,46.65794,18.95,7.01403,46.65794,17.7500000000001,-1.19999999999999,0.0452
97,"Impatiens noli-tangere",46.65794,7.01403,2024-07-08,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",964,"7.01403_46.65794",11.3333333333334,127.25,7.72500000000002,7.01403,46.65794,16.95,7.01403,46.65794,17.7500000000001,0.800000000000011,0.0452
97,"Impatiens noli-tangere",46.65794,7.01403,2024-07-08,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",964,"7.01403_46.65794",11.3333333333334,127.25,7.72500000000002,7.01403,46.65794,15.85,7.01403,46.65794,17.7500000000001,1.90000000000003,0.0452
97,"Impatiens glandulifera",47.43744,9.16003,2025-04-23,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",534,"9.16003_47.43744",12.7,114.416666666667,9.42500000000001,9.16003,47.43744,18.95,9.16003,47.43744,19.95,1,0.44
97,"Impatiens glandulifera",47.43744,9.16003,2025-04-23,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",534,"9.16003_47.43744",12.7,114.416666666667,9.42500000000001,9.16003,47.43744,16.95,9.16003,47.43744,19.95,3,0.44
97,"Impatiens glandulifera",47.43744,9.16003,2025-04-23,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",534,"9.16003_47.43744",12.7,114.416666666667,9.42500000000001,9.16003,47.43744,16.35,9.16003,47.43744,19.95,3.60000000000002,0.44
97,"Impatiens noli-tangere",47.107175,9.1335,2024-07-25,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1130,"9.1335_47.107175",9.7166666666667,174.333333333333,5.85833333333335,9.1335,47.107175,18.95,9.1335,47.107175,15.95,-3,0.1242
97,"Impatiens noli-tangere",47.107175,9.1335,2024-07-25,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1130,"9.1335_47.107175",9.7166666666667,174.333333333333,5.85833333333335,9.1335,47.107175,19.05,9.1335,47.107175,15.95,-3.09999999999997,0.1242
97,"Impatiens noli-tangere",47.107175,9.1335,2024-07-25,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1130,"9.1335_47.107175",9.7166666666667,174.333333333333,5.85833333333335,9.1335,47.107175,16.35,9.1335,47.107175,15.95,-0.399999999999977,0.1242
97,"Impatiens noli-tangere",47.030316,8.318973,2024-07-20,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",594,"8.318973_47.030316",13.075,118.75,9.95000000000005,8.318973,47.030316,19.05,8.318973,47.030316,20.05,1,0.5705
97,"Impatiens noli-tangere",47.030316,8.318973,2024-07-20,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",594,"8.318973_47.030316",13.075,118.75,9.95000000000005,8.318973,47.030316,19.05,8.318973,47.030316,20.05,1,0.5705
97,"Impatiens noli-tangere",47.030316,8.318973,2024-07-20,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",594,"8.318973_47.030316",13.075,118.75,9.95000000000005,8.318973,47.030316,16.35,8.318973,47.030316,20.05,3.69999999999999,0.5705
97,"Impatiens glandulifera",47.332755,8.5920366667,2025-08-08,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",590,"8.5920366667_47.332755",13.1833333333333,112.5,9.45833333333337,8.5920366667,47.332755,19.05,8.5920366667,47.332755,19.85,0.800000000000011,0.2091
97,"Impatiens glandulifera",47.332755,8.5920366667,2025-08-08,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",590,"8.5920366667_47.332755",13.1833333333333,112.5,9.45833333333337,8.5920366667,47.332755,19.05,8.5920366667,47.332755,19.85,0.800000000000011,0.2091
97,"Impatiens glandulifera",47.332755,8.5920366667,2025-08-08,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",590,"8.5920366667_47.332755",13.1833333333333,112.5,9.45833333333337,8.5920366667,47.332755,17.65,8.5920366667,47.332755,19.85,2.19999999999999,0.2091
97,"Impatiens glandulifera",47.3340006304,8.5916173251,2025-09-20,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",575,"8.5916173251_47.3340006304",12.8833333333334,116.25,9.14166666666671,8.5916173251,47.3340006304,19.05,8.5916173251,47.3340006304,19.45,0.400000000000034,0.5091
97,"Impatiens glandulifera",47.3340006304,8.5916173251,2025-09-20,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",575,"8.5916173251_47.3340006304",12.8833333333334,116.25,9.14166666666671,8.5916173251,47.3340006304,12.15,8.5916173251,47.3340006304,19.45,7.30000000000001,0.5091
97,"Impatiens glandulifera",47.3340006304,8.5916173251,2025-09-20,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",575,"8.5916173251_47.3340006304",12.8833333333334,116.25,9.14166666666671,8.5916173251,47.3340006304,17.65,8.5916173251,47.3340006304,19.45,1.80000000000001,0.5091
97,"Impatiens noli-tangere",47.0286555701,8.3105671049,2021-09-13,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",489,"8.3105671049_47.0286555701",13.5083333333334,118.333333333333,10.35,8.3105671049,47.0286555701,15.95,8.3105671049,47.0286555701,20.45,4.5,0.5904
97,"Impatiens noli-tangere",47.0286555701,8.3105671049,2021-09-13,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",489,"8.3105671049_47.0286555701",13.5083333333334,118.333333333333,10.35,8.3105671049,47.0286555701,12.15,8.3105671049,47.0286555701,20.45,8.30000000000001,0.5904
97,"Impatiens noli-tangere",47.0286555701,8.3105671049,2021-09-13,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",489,"8.3105671049_47.0286555701",13.5083333333334,118.333333333333,10.35,8.3105671049,47.0286555701,17.65,8.3105671049,47.0286555701,20.45,2.80000000000001,0.5904
97,"Impatiens noli-tangere",46.33607,8.76991,2023-06-06,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1624,"8.76991_46.33607",7.04166666666669,121.583333333333,3.80833333333339,8.76991,46.33607,15.95,8.76991,46.33607,14.15,-1.80000000000001,0.0091
97,"Impatiens noli-tangere",46.33607,8.76991,2023-06-06,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1624,"8.76991_46.33607",7.04166666666669,121.583333333333,3.80833333333339,8.76991,46.33607,12.15,8.76991,46.33607,14.15,2,0.0091
97,"Impatiens noli-tangere",46.33607,8.76991,2023-06-06,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1624,"8.76991_46.33607",7.04166666666669,121.583333333333,3.80833333333339,8.76991,46.33607,19.45,8.76991,46.33607,14.15,-5.30000000000001,0.0091
97,"Impatiens noli-tangere",46.33179,9.09452,2025-06-19,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1846,"9.09452_46.33179",6.65000000000003,125.583333333333,3.30833333333339,9.09452,46.33179,15.95,9.09452,46.33179,13.55,-2.40000000000003,0.2353
97,"Impatiens noli-tangere",46.33179,9.09452,2025-06-19,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1846,"9.09452_46.33179",6.65000000000003,125.583333333333,3.30833333333339,9.09452,46.33179,18.95,9.09452,46.33179,13.55,-5.40000000000003,0.2353
97,"Impatiens noli-tangere",46.33179,9.09452,2025-06-19,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1846,"9.09452_46.33179",6.65000000000003,125.583333333333,3.30833333333339,9.09452,46.33179,19.45,9.09452,46.33179,13.55,-5.90000000000003,0.2353
97,"Impatiens glandulifera",47.43628,9.16182,2025-04-23,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",540,"9.16182_47.43628",12.7,114.416666666667,9.42500000000001,9.16182,47.43628,18.05,9.16182,47.43628,19.95,1.90000000000003,0.3458
97,"Impatiens glandulifera",47.43628,9.16182,2025-04-23,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",540,"9.16182_47.43628",12.7,114.416666666667,9.42500000000001,9.16182,47.43628,18.95,9.16182,47.43628,19.95,1,0.3458
97,"Impatiens glandulifera",47.43628,9.16182,2025-04-23,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",540,"9.16182_47.43628",12.7,114.416666666667,9.42500000000001,9.16182,47.43628,19.45,9.16182,47.43628,19.95,0.5,0.3458
97,"Impatiens noli-tangere",47.01843,7.27422,2024-08-12,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",519,"7.27422_47.01843",13.6833333333334,98,9.94166666666672,7.27422,47.01843,18.95,7.27422,47.01843,20.55,1.59999999999997,0.2665
97,"Impatiens noli-tangere",47.01843,7.27422,2024-08-12,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",519,"7.27422_47.01843",13.6833333333334,98,9.94166666666672,7.27422,47.01843,9.65000000000003,7.27422,47.01843,20.55,10.9,0.2665
97,"Impatiens noli-tangere",47.01843,7.27422,2024-08-12,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",519,"7.27422_47.01843",13.6833333333334,98,9.94166666666672,7.27422,47.01843,18.2500000000001,7.27422,47.01843,20.55,2.29999999999995,0.2665
97,"Impatiens noli-tangere",47.030455,8.311425,2025-09-15,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",489,"8.311425_47.030455",13.5083333333334,118.333333333333,10.35,8.311425,47.030455,18.05,8.311425,47.030455,20.45,2.40000000000003,0.6335
97,"Impatiens noli-tangere",47.030455,8.311425,2025-09-15,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",489,"8.311425_47.030455",13.5083333333334,118.333333333333,10.35,8.311425,47.030455,18.95,8.311425,47.030455,20.45,1.5,0.6335
97,"Impatiens noli-tangere",47.030455,8.311425,2025-09-15,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",489,"8.311425_47.030455",13.5083333333334,118.333333333333,10.35,8.311425,47.030455,17.2500000000001,8.311425,47.030455,20.45,3.19999999999999,0.6335
97,"Impatiens glandulifera",46.7628277778,6.7232472222,2025-10-05,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",507,"6.7232472222_46.7628277778",13.9,93.5833333333333,10.6916666666667,6.7232472222,46.7628277778,18.05,6.7232472222,46.7628277778,20.95,2.90000000000003,0.2127
97,"Impatiens glandulifera",46.7628277778,6.7232472222,2025-10-05,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",507,"6.7232472222_46.7628277778",13.9,93.5833333333333,10.6916666666667,6.7232472222,46.7628277778,13.85,6.7232472222,46.7628277778,20.95,7.10000000000002,0.2127
97,"Impatiens glandulifera",46.7628277778,6.7232472222,2025-10-05,"inat","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",507,"6.7232472222_46.7628277778",13.9,93.5833333333333,10.6916666666667,6.7232472222,46.7628277778,17.2500000000001,6.7232472222,46.7628277778,20.95,3.69999999999999,0.2127
97,"Impatiens noli-tangere",46.61207,8.0587,2025-06-24,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1912,"8.0587_46.61207",3.90000000000003,186.416666666667,0.916666666666686,8.0587,46.61207,19.7500000000001,8.0587,46.61207,11.15,-8.60000000000002,-0.1281
97,"Impatiens noli-tangere",46.61207,8.0587,2025-06-24,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1912,"8.0587_46.61207",3.90000000000003,186.416666666667,0.916666666666686,8.0587,46.61207,13.85,8.0587,46.61207,11.15,-2.69999999999999,-0.1281
97,"Impatiens noli-tangere",46.61207,8.0587,2025-06-24,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1912,"8.0587_46.61207",3.90000000000003,186.416666666667,0.916666666666686,8.0587,46.61207,17.2500000000001,8.0587,46.61207,11.15,-6.10000000000002,-0.1281
97,"Impatiens noli-tangere",46.74831,7.73309,2025-06-30,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1119,"7.73309_46.74831",9.53333333333336,145.333333333333,6.04166666666669,7.73309,46.74831,18.7500000000001,7.73309,46.74831,16.15,-2.60000000000002,0.6799
97,"Impatiens noli-tangere",46.74831,7.73309,2025-06-30,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1119,"7.73309_46.74831",9.53333333333336,145.333333333333,6.04166666666669,7.73309,46.74831,17.55,7.73309,46.74831,16.15,-1.39999999999998,0.6799
97,"Impatiens noli-tangere",46.74831,7.73309,2025-06-30,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",1119,"7.73309_46.74831",9.53333333333336,145.333333333333,6.04166666666669,7.73309,46.74831,18.55,7.73309,46.74831,16.15,-2.39999999999998,0.6799
97,"Impatiens glandulifera",47.48143,9.41799,2025-05-16,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",506,"9.41799_47.48143",12.7416666666667,110.416666666667,9.50000000000006,9.41799,47.48143,19.7500000000001,9.41799,47.48143,20.05,0.299999999999955,0.0213
97,"Impatiens glandulifera",47.48143,9.41799,2025-05-16,"gbif","Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist",6,64,0,"Cool Temperate Moist Forest on Mountains","#064000",506,"9.41799_47.48143",12.7416666666667,110.416666666667,9.50000000000006,9.41799,47.48143,13.85,9.41799,47.48143,20.05,6.19999999999999,0.0213
